Img_Name,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10
imageee3285,0.0,2920.536,3194.0396,4318.316,0.0,3175.669,0.0,3037.4226,3047.6646,2964.3208
imageee4091,0.0,3187.065,3419.6318,4621.1685,0.0,3402.8284,0.0,3324.4802,3332.7234,3236.6897
imageee3811,0.0,2317.2795,2486.1716,3384.9097,0.0,2444.1653,0.0,2433.955,2425.8955,2359.0454
imageee2783,0.0,2146.756,2321.58,3159.473,0.0,2304.8984,0.0,2243.2695,2232.106,2169.8162
imageee1822,0.0,2760.8552,2990.9712,4059.1028,0.0,2963.801,0.0,2850.882,2875.1436,2804.399
imageee2065,0.0,2674.6501,2875.629,3886.636,0.0,2833.1194,0.0,2777.2424,2808.172,2733.828
imageee4838,0.0,1680.8491,1804.0947,2460.0525,0.0,1801.3544,0.0,1803.6051,1766.3887,1710.195
imageee4872,0.0,3170.8162,3386.0398,4591.787,0.0,3370.857,0.0,3344.9355,3282.4163,3217.7117
imageee2124,0.0,2388.4211,2567.8557,3450.6738,0.0,2519.8804,0.0,2607.8853,2486.7288,2439.405
imageee1866,0.0,1975.1255,2117.366,2863.5183,0.0,2097.6177,0.0,2115.4915,2062.5728,2005.974
imageee266,0.0,2835.358,3047.2517,4160.6777,0.0,3040.4834,0.0,2939.0576,2968.0066,2877.9248
imageee758,0.0,2061.9668,2204.6519,2990.3784,0.0,2191.2559,0.0,2225.7183,2156.9646,2108.9282
imageee178,0.0,2710.4165,2927.9243,4022.324,0.0,2949.2937,0.0,2769.3955,2827.9873,2771.2322
imageee947,0.0,2894.7864,3135.943,4261.4536,0.0,3100.166,0.0,2907.3647,3019.3433,2945.1636
imageee4220,0.0,3137.3955,3378.2087,4605.879,0.0,3383.0044,0.0,3306.1304,3295.2393,3198.9558
imageee2747,0.0,1985.0657,2159.264,2940.9534,0.0,2178.4043,0.0,2072.1946,2080.795,2038.0487
imageee1721,0.0,2378.2114,2585.1223,3493.9033,0.0,2563.0107,0.0,2467.1248,2469.5474,2397.2222
imageee694,0.0,2731.6519,3001.9998,4058.5117,0.0,2961.1455,0.0,2824.4775,2852.5479,2789.4077
imageee4133,0.0,2861.1223,3076.1138,4183.1973,0.0,3041.0142,0.0,2909.3657,2985.3157,2898.841
imageee2712,0.0,2972.2393,3233.1597,4393.9043,0.0,3237.984,0.0,3028.6394,3094.94,3002.7773
imageee560,0.0,2855.3806,3060.2456,4183.9395,0.0,3048.9658,0.0,2943.1316,2989.9678,2913.1157
imageee3509,0.0,2323.8574,2556.8215,3411.0076,0.0,2553.1565,0.0,2492.3074,2457.9104,2371.0361
imageee4574,0.0,2800.2578,3015.2266,4109.047,0.0,2996.261,0.0,2921.8806,2920.5342,2849.5627
imageee3321,0.0,2861.8464,3065.876,4146.0913,0.0,3045.9768,0.0,2968.7751,2952.6545,2912.7703
imageee2716,0.0,2386.6318,2585.576,3527.8872,0.0,2558.0713,0.0,2389.609,2491.0852,2430.7715
imageee288,0.0,3280.978,3545.804,4845.3384,0.0,3519.305,0.0,3446.8953,3456.9324,3350.0637
imageee3532,0.0,3353.7927,3577.3638,4898.4663,0.0,3578.3083,0.0,3512.501,3513.889,3428.544
imageee3379,0.0,3231.2349,3474.1975,4714.55,0.0,3446.4126,0.0,3386.885,3354.3052,3280.3062
imageee1504,0.0,2247.7148,2414.6738,3308.1565,0.0,2436.1357,0.0,2403.4954,2360.2349,2287.603
imageee2412,0.0,2887.264,3081.2507,4207.7104,0.0,3081.595,0.0,3071.084,3026.1663,2933.1118
imageee3683,0.0,3467.466,3729.0098,5061.818,0.0,3699.3005,0.0,3606.2805,3597.1545,3512.1553
imageee3192,0.0,2449.7554,2658.9604,3624.2864,0.0,2660.2854,0.0,2472.8867,2537.3416,2482.9072
imageee4980,0.0,1571.6478,1678.2601,2225.6257,0.0,1604.1261,0.0,1683.6732,1612.1322,1582.4382
imageee3013,0.0,2570.5466,2817.0583,3811.7703,0.0,2790.7588,0.0,2553.8984,2694.7236,2595.986
imageee870,0.0,2811.5132,3020.2112,4052.9565,0.0,3011.6804,0.0,2979.5513,2886.649,2800.667
imageee4565,0.0,2653.1362,2857.4438,3905.6846,0.0,2870.0764,0.0,2822.4204,2788.3767,2690.5337
imageee301,0.0,3059.567,3291.3223,4485.006,0.0,3284.7727,0.0,3279.106,3222.739,3112.2556
imageee4896,0.0,2898.5774,3140.513,4270.4497,0.0,3148.7332,0.0,2942.073,3029.0806,2930.8296
imageee2053,0.0,2377.482,2578.0635,3490.7146,0.0,2569.7766,0.0,2471.9197,2499.1155,2417.9558
imageee2277,0.0,3201.794,3467.668,4729.976,0.0,3474.6252,0.0,3256.4607,3358.4854,3249.4087
imageee2130,0.0,2974.29,3227.4111,4400.9805,0.0,3209.115,0.0,3004.6863,3110.8965,3029.3667
imageee2306,0.0,3378.686,3630.5122,4946.468,0.0,3623.8384,0.0,3547.4849,3526.839,3445.4988
imageee3899,0.0,1962.9719,2110.2166,2900.4597,0.0,2143.8315,0.0,2072.537,2066.5757,2004.3524
imageee3976,0.0,2852.9114,3022.6558,4154.949,0.0,3025.5994,0.0,3063.288,2967.7383,2898.2217
imageee2577,0.0,2763.757,2937.8577,4020.5947,0.0,2954.0723,0.0,2949.1887,2877.64,2812.8135
imageee801,0.0,2859.7793,3079.5784,4177.8643,0.0,3050.051,0.0,3040.8958,3009.7898,2909.398
imageee1611,0.0,3954.7285,4250.105,5784.8706,0.0,4236.2725,0.0,4197.3745,4142.534,4049.8428
imageee2791,0.0,2551.9436,2744.9497,3722.3044,0.0,2719.1982,0.0,2661.1975,2667.2246,2595.2456
imageee1285,0.0,1671.8438,1812.8516,2457.0818,0.0,1791.1329,0.0,1738.1444,1758.0886,1698.9246
imageee2379,0.0,3395.2036,3644.0671,4959.012,0.0,3639.8477,0.0,3575.421,3540.8423,3418.9731
imageee561,0.0,2228.6685,2432.81,3306.6123,0.0,2381.165,0.0,2252.1392,2355.771,2275.9214
imageee2458,0.0,2419.6501,2587.8345,3575.9075,0.0,2590.124,0.0,2478.7146,2547.6216,2476.2676
imageee4763,0.0,2622.565,2862.9753,3871.7446,0.0,2846.5435,0.0,2680.631,2759.753,2670.6663
imageee1963,0.0,3181.3054,3386.5781,4641.1914,0.0,3399.1829,0.0,3361.6426,3353.9128,3257.323
imageee2602,0.0,3889.3164,4185.1187,5667.0386,0.0,4141.123,0.0,4070.0837,4047.607,3960.1045
imageee4318,0.0,2871.678,3116.5432,4227.9746,0.0,3085.0356,0.0,2988.7163,3031.2788,2939.4446
imageee1636,0.0,3151.3572,3392.029,4677.1807,0.0,3403.978,0.0,3219.129,3301.2368,3228.6987
imageee355,0.0,2509.4568,2744.2917,3720.9736,0.0,2720.929,0.0,2562.783,2630.366,2534.74
imageee1631,0.0,3741.4182,4030.0298,5508.3516,0.0,4029.2295,0.0,3867.536,3919.8687,3808.1277
imageee632,0.0,2159.2654,2347.5933,3180.18,0.0,2329.912,0.0,2278.8667,2269.869,2198.0679
imageee4796,0.0,3221.593,3502.4177,4680.143,0.0,3456.5134,0.0,3352.0679,3328.2234,3247.4902
imageee2984,0.0,1545.8928,1677.2493,2268.1597,0.0,1660.5304,0.0,1573.2273,1613.7708,1545.3894
imageee4571,0.0,2005.9753,2150.6091,2928.3357,0.0,2163.095,0.0,2169.0508,2091.9895,2047.4595
imageee1997,0.0,2007.4579,2150.5508,2921.4358,0.0,2127.848,0.0,2086.454,2110.6624,2033.4003
imageee2157,0.0,2970.6091,3219.9636,4341.939,0.0,3185.6785,0.0,3081.4346,3089.821,3036.1946
imageee4636,0.0,3032.1267,3287.49,4478.59,0.0,3256.0166,0.0,3066.642,3177.3203,3096.3672
imageee2765,0.0,2023.0867,2161.9336,2898.057,0.0,2112.1934,0.0,2115.9844,2095.3145,2046.7405
imageee1522,0.0,2728.084,2945.8909,4013.908,0.0,2923.4573,0.0,2855.76,2862.8567,2775.3447
imageee446,0.0,2231.0576,2402.7993,3271.2876,0.0,2393.6042,0.0,2338.1648,2335.205,2275.5955
imageee2064,0.0,2534.9336,2717.7246,3693.4849,0.0,2693.4553,0.0,2603.3545,2649.8425,2581.6013
imageee4703,0.0,2774.8494,2990.0342,4068.5256,0.0,3001.3997,0.0,2990.5276,2902.924,2794.1973
imageee2528,0.0,2319.1895,2511.933,3410.8247,0.0,2485.0557,0.0,2378.2437,2424.316,2375.2708
imageee4894,0.0,2736.7559,2965.5894,4029.5125,0.0,2946.6763,0.0,2820.17,2859.6624,2773.5698
imageee520,0.0,3045.764,3295.5708,4504.6235,0.0,3273.242,0.0,3090.7117,3192.853,3100.4185
imageee1125,0.0,2702.9517,2909.9312,3963.3767,0.0,2903.2993,0.0,2810.122,2826.4302,2743.9434
imageee4516,0.0,3359.3943,3615.4075,4897.253,0.0,3590.3503,0.0,3472.253,3507.3457,3357.7263
imageee200,0.0,2062.263,2273.0493,3068.3408,0.0,2241.9717,0.0,2124.8867,2177.2446,2083.1416
imageee3367,0.0,3265.8093,3527.5637,4811.2607,0.0,3509.1758,0.0,3412.8555,3411.3174,3340.162
imageee3051,0.0,2374.9714,2568.1492,3455.7234,0.0,2545.9272,0.0,2530.0496,2466.2593,2414.9639
imageee840,0.0,2707.6982,2915.2373,3970.9163,0.0,2889.906,0.0,2851.7473,2821.5078,2747.4216
imageee4634,0.0,2639.693,2876.4365,3912.7202,0.0,2879.9033,0.0,2693.8274,2769.2122,2697.078
imageee1082,0.0,3329.2363,3575.269,4864.102,0.0,3588.6743,0.0,3496.539,3459.6384,3379.2454
imageee812,0.0,2264.185,2465.1,3310.921,0.0,2424.3496,0.0,2283.9302,2356.1948,2285.5754
imageee1433,0.0,2708.3816,2929.323,3992.8796,0.0,2923.28,0.0,2870.9404,2852.717,2783.7668
imageee2571,0.0,3107.7144,3394.6147,4601.799,0.0,3368.0957,0.0,3129.5908,3251.81,3158.47
imageee2786,0.0,2827.833,2993.4731,4102.6167,0.0,3008.405,0.0,2861.2703,2953.6172,2840.006
imageee3433,0.0,2779.356,2933.4097,4092.3967,0.0,2980.417,0.0,2824.3057,2907.4285,2799.054
imageee3822,0.0,3119.724,3352.9517,4540.065,0.0,3354.3787,0.0,3310.0078,3272.0488,3178.5708
imageee3867,0.0,2000.4353,2160.7454,2984.72,0.0,2177.2927,0.0,2087.1553,2102.5151,2028.4818
imageee2093,0.0,2623.7925,2792.7126,3824.1475,0.0,2794.4185,0.0,2837.8696,2757.643,2673.8896
imageee4014,0.0,2101.2,2265.5854,3069.218,0.0,2235.4426,0.0,2205.214,2210.5586,2137.2837
imageee1693,0.0,3684.2354,3959.366,5399.1523,0.0,3944.5728,0.0,3858.1604,3836.2993,3753.7466
imageee4245,0.0,1193.6826,1294.2406,1763.2714,0.0,1278.2479,0.0,1277.2473,1268.0052,1228.31
imageee2581,0.0,2110.8115,2242.6062,3053.1934,0.0,2215.7302,0.0,2167.429,2206.4412,2137.9119
imageee3781,0.0,2433.4448,2641.3413,3592.9832,0.0,2624.2502,0.0,2429.156,2541.231,2483.2458
imageee1655,0.0,2426.131,2603.7998,3523.8809,0.0,2586.1648,0.0,2592.8928,2542.0813,2453.0125
imageee4738,0.0,3500.5337,3778.6177,5127.017,0.0,3778.2295,0.0,3673.5127,3678.5999,3565.773
imageee2593,0.0,2563.2766,2794.3813,3795.3394,0.0,2786.182,0.0,2617.2703,2674.3103,2636.4614
imageee4543,0.0,3642.2563,3941.8997,5322.002,0.0,3915.0835,0.0,3835.8152,3801.7153,3724.6323
imageee2224,0.0,2040.751,2178.3704,2946.2769,0.0,2187.2476,0.0,2220.8777,2111.9312,2051.1873
imageee972,0.0,2367.5095,2546.1465,3489.8853,0.0,2546.3835,0.0,2444.9497,2495.1807,2430.4158
imageee4691,0.0,2396.121,2576.219,3511.616,0.0,2546.3372,0.0,2512.7666,2490.9824,2428.301
imageee788,0.0,2203.396,2359.3425,3226.5933,0.0,2359.4448,0.0,2171.2356,2294.0918,2262.181
imageee438,0.0,3605.2507,3919.3772,5258.0283,0.0,3865.4167,0.0,3802.6501,3762.4792,3649.5134
imageee1412,0.0,3252.5386,3480.3816,4728.7217,0.0,3442.819,0.0,3439.0234,3406.7021,3299.4907
imageee4656,0.0,3041.593,3271.459,4389.7793,0.0,3223.4377,0.0,3174.9524,3181.1008,3069.0369
imageee1560,0.0,1976.6447,2126.7102,2884.6113,0.0,2119.715,0.0,2116.8687,2054.4783,2009.2496
imageee2097,0.0,2969.9636,3170.6506,4322.5205,0.0,3175.592,0.0,3125.6802,3107.5894,3021.4888
imageee2138,0.0,1503.4697,1605.6063,2223.8154,0.0,1609.8842,0.0,1595.4601,1603.9381,1529.431
imageee1172,0.0,3087.0237,3299.4558,4498.343,0.0,3304.8694,0.0,3311.822,3213.95,3131.807
imageee2330,0.0,3387.2612,3658.7273,4994.544,0.0,3634.8643,0.0,3479.5413,3559.837,3457.2632
imageee3387,0.0,1427.4901,1548.0327,2085.465,0.0,1508.3455,0.0,1486.7281,1504.2362,1441.1821
imageee3122,0.0,3397.4104,3653.4832,4972.024,0.0,3624.8337,0.0,3586.2295,3543.7815,3455.318
imageee99,0.0,2922.6917,3193.7957,4316.352,0.0,3155.39,0.0,3048.62,3075.4553,2970.7783
imageee42,0.0,2951.9797,3218.3638,4365.5747,0.0,3197.8044,0.0,2984.5618,3069.9924,2995.9216
imageee1358,0.0,2702.0093,2912.3936,3961.2524,0.0,2901.6982,0.0,2840.562,2823.0452,2748.9045
imageee825,0.0,1461.5178,1575.0845,2184.1875,0.0,1581.7396,0.0,1457.9661,1524.5156,1459.1729
imageee2246,0.0,3368.0706,3610.387,4909.6606,0.0,3598.8823,0.0,3552.8796,3519.3967,3435.0344
imageee743,0.0,2541.0054,2672.6711,3632.757,0.0,2645.6724,0.0,2628.7654,2623.4385,2563.1992
imageee1994,0.0,2422.1711,2611.5354,3564.3909,0.0,2614.389,0.0,2503.3323,2539.2664,2476.4563
imageee2183,0.0,2396.682,2538.6777,3493.759,0.0,2531.84,0.0,2472.8687,2482.7854,2456.4204
imageee2769,0.0,2162.1262,2326.7893,3126.2864,0.0,2292.66,0.0,2237.5942,2229.826,2194.3022
imageee710,0.0,2777.2798,2984.783,4071.1797,0.0,2970.6028,0.0,2895.0027,2922.8223,2840.8496
imageee3960,0.0,2838.9045,3052.032,4185.4775,0.0,3076.447,0.0,2907.7195,2974.6062,2862.9436
imageee2101,0.0,2608.4807,2795.2192,3794.7864,0.0,2796.9485,0.0,2755.224,2726.998,2641.8467
imageee2302,0.0,2633.4841,2846.0718,3846.0344,0.0,2794.985,0.0,2714.7915,2740.2056,2678.932
imageee1188,0.0,2853.5403,3072.0037,4161.4287,0.0,3039.5132,0.0,2993.8308,2986.6035,2890.2527
imageee1364,0.0,3148.3164,3366.5098,4565.8496,0.0,3383.7393,0.0,3247.9932,3287.7466,3184.343
imageee3409,0.0,2419.502,2634.6016,3609.9766,0.0,2634.8293,0.0,2442.1868,2548.9016,2475.3403
imageee1001,0.0,3110.4475,3308.5894,4492.1797,0.0,3299.3813,0.0,3291.6543,3231.0745,3135.98
imageee1009,0.0,2344.0703,2519.7014,3407.1758,0.0,2504.1948,0.0,2425.3916,2449.9531,2391.8635
imageee3879,0.0,1868.4027,1996.0442,2746.7388,0.0,1981.6747,0.0,1986.4894,1967.6602,1913.666
imageee1917,0.0,2880.497,3135.2292,4248.078,0.0,3107.8772,0.0,2946.0195,3035.6902,2937.1353
imageee3837,0.0,3108.5818,3341.6106,4565.2847,0.0,3332.1184,0.0,3256.517,3245.3955,3171.9915
imageee3673,0.0,1902.8655,2035.5938,2767.3953,0.0,2021.2235,0.0,1983.2726,1993.7627,1935.2985
imageee3410,0.0,2144.45,2316.4326,3115.0056,0.0,2276.7534,0.0,2269.643,2223.9502,2171.4485
imageee1295,0.0,2376.835,2566.1704,3504.4102,0.0,2559.4543,0.0,2423.13,2476.2964,2418.5305
imageee3246,0.0,2348.5618,2524.5898,3438.5999,0.0,2504.36,0.0,2512.2131,2486.7397,2400.627
imageee1359,0.0,2879.3948,3087.5002,4206.797,0.0,3084.5046,0.0,3080.6445,2992.1985,2925.6855
imageee282,0.0,3155.9678,3404.3433,4620.2935,0.0,3365.385,0.0,3307.1765,3307.9539,3222.834
imageee4916,0.0,3374.535,3633.6475,4938.0376,0.0,3627.49,0.0,3531.7002,3539.8518,3449.6738
imageee4361,0.0,2708.3687,2933.5781,3949.2852,0.0,2910.454,0.0,2891.9587,2843.608,2776.1958
imageee1587,0.0,3088.9463,3310.5647,4505.8394,0.0,3310.9424,0.0,3195.8591,3217.8584,3131.5518
imageee4791,0.0,1727.0056,1843.4851,2547.1052,0.0,1874.5177,0.0,1822.3354,1806.6676,1751.558
imageee2632,0.0,3359.1697,3590.3123,4906.13,0.0,3607.3135,0.0,3546.678,3522.7808,3395.356
imageee649,0.0,2138.8193,2306.6123,3149.3484,0.0,2299.0615,0.0,2248.2563,2249.8923,2178.267
imageee1999,0.0,2368.1904,2534.5024,3508.9788,0.0,2555.1506,0.0,2408.1438,2491.6313,2417.0598
imageee443,0.0,3121.7664,3367.115,4572.769,0.0,3340.1008,0.0,3286.419,3262.2659,3175.011
imageee3993,0.0,3044.2031,3304.1733,4495.5015,0.0,3287.0198,0.0,3167.324,3182.355,3095.828
imageee16,0.0,2958.1003,3221.6326,4347.6655,0.0,3180.7234,0.0,2992.667,3100.6792,2990.5596
imageee142,0.0,2909.7666,3141.0698,4280.166,0.0,3120.0447,0.0,3008.6929,3041.9336,2940.4185
imageee3787,0.0,3273.4973,3516.8508,4761.1,0.0,3495.6316,0.0,3439.3318,3422.09,3327.5647
imageee217,0.0,2204.4185,2398.4294,3289.5532,0.0,2400.353,0.0,2282.5576,2327.447,2241.1106
imageee4169,0.0,2757.8215,2935.8975,4041.434,0.0,2946.5095,0.0,2854.7983,2911.9658,2792.7708
imageee2857,0.0,1558.3066,1652.294,2230.1997,0.0,1630.4987,0.0,1698.9061,1599.6738,1567.0127
imageee4008,0.0,3791.569,4090.2686,5533.9053,0.0,4053.1138,0.0,3955.6929,3962.9253,3840.975
imageee1738,0.0,3711.431,3994.7803,5435.5103,0.0,3983.344,0.0,3817.5933,3850.1458,3773.5073
imageee1261,0.0,2916.0452,3130.3423,4261.299,0.0,3109.1343,0.0,3019.9065,3040.8313,2962.0574
imageee1663,0.0,2928.2231,3122.2234,4262.22,0.0,3138.723,0.0,3117.2524,3020.8862,2937.7205
imageee2819,0.0,3078.7,3293.1582,4497.0493,0.0,3284.163,0.0,3260.6077,3209.5876,3141.379
imageee1552,0.0,2161.068,2340.6125,3164.7173,0.0,2316.461,0.0,2312.6646,2240.638,2200.9592
imageee4915,0.0,2322.3298,2551.2969,3466.6008,0.0,2502.6626,0.0,2408.3757,2461.808,2394.168
imageee1038,0.0,3399.1467,3679.5928,5010.393,0.0,3650.9036,0.0,3494.3083,3554.5024,3449.4229
imageee1370,0.0,2043.3743,2203.4417,3022.5132,0.0,2212.388,0.0,2053.0757,2107.9597,2064.1567
imageee4921,0.0,2671.6514,2881.8018,3943.7122,0.0,2873.1167,0.0,2728.9114,2799.522,2731.4495
imageee984,0.0,2936.006,3162.6255,4294.6074,0.0,3155.9844,0.0,3089.0835,3072.3176,2981.2239
imageee1573,0.0,3009.952,3257.9675,4402.864,0.0,3209.9048,0.0,3078.0771,3133.6692,3069.7522
imageee4813,0.0,2503.2427,2695.6748,3656.2297,0.0,2693.0818,0.0,2646.034,2583.7202,2538.4688
imageee1630,0.0,3341.0908,3596.4695,4899.058,0.0,3576.8774,0.0,3461.2195,3510.683,3403.391
imageee2222,0.0,2677.3533,2909.5396,3972.0923,0.0,2890.9026,0.0,2644.6536,2797.863,2728.327
imageee4179,0.0,1562.9723,1709.6119,2312.8828,0.0,1697.0522,0.0,1646.5779,1636.8035,1596.055
imageee1717,0.0,2201.0684,2344.094,3198.4355,0.0,2339.3965,0.0,2349.482,2309.3606,2222.9753
imageee2015,0.0,3271.9849,3531.5637,4803.9497,0.0,3507.2996,0.0,3444.724,3428.0466,3339.8496
imageee4494,0.0,2685.6006,2909.378,3940.184,0.0,2895.4568,0.0,2753.6953,2815.6726,2718.1245
imageee3718,0.0,2499.2878,2657.8594,3621.4624,0.0,2663.486,0.0,2689.6206,2601.9985,2536.2593
imageee958,0.0,3213.489,3443.1606,4719.796,0.0,3424.8154,0.0,3334.479,3373.415,3280.8906
imageee1212,0.0,2469.9067,2675.5186,3630.5037,0.0,2661.1016,0.0,2629.4072,2581.5518,2522.2468
imageee3727,0.0,2405.7295,2647.601,3568.0918,0.0,2622.699,0.0,2495.6196,2551.7563,2464.6792
imageee594,0.0,2924.6838,3153.1414,4306.638,0.0,3110.4397,0.0,3054.6685,3078.2498,2976.0212
imageee3970,0.0,2188.3013,2389.486,3233.71,0.0,2374.7695,0.0,2261.7944,2304.9624,2222.5867
imageee4922,0.0,1015.049,1069.7194,1437.954,0.0,1064.4706,0.0,1107.97,1054.7832,1029.4547
imageee3374,0.0,2718.113,2914.731,3989.8108,0.0,2925.1985,0.0,2758.195,2834.896,2734.2173
imageee654,0.0,2241.3713,2417.9094,3316.8547,0.0,2422.8748,0.0,2390.8184,2365.2554,2299.8726
imageee3024,0.0,2210.3262,2362.6028,3204.554,0.0,2370.6404,0.0,2265.228,2282.9773,2239.2046
imageee114,0.0,2274.8086,2431.5981,3315.5955,0.0,2452.8804,0.0,2347.1182,2362.2231,2296.1182
imageee4274,0.0,3000.611,3217.3118,4379.35,0.0,3220.7349,0.0,3084.2412,3142.4377,3054.1345
imageee2195,0.0,3139.0342,3410.103,4640.004,0.0,3415.9385,0.0,3266.635,3309.0525,3209.0535
imageee4635,0.0,2787.4788,2982.9053,4110.3306,0.0,3011.6494,0.0,2939.5198,2975.1748,2865.3992
imageee1303,0.0,2623.4788,2834.7273,3837.4229,0.0,2817.3542,0.0,2736.8901,2739.3364,2688.907
imageee2710,0.0,3550.1262,3786.5374,5157.5938,0.0,3766.6687,0.0,3768.7656,3708.096,3618.21
imageee201,0.0,2573.934,2695.7769,3715.5657,0.0,2694.2605,0.0,2701.384,2694.1104,2615.7964
imageee4050,0.0,3098.842,3333.5564,4533.2295,0.0,3310.482,0.0,3289.4944,3230.9683,3157.1726
imageee1751,0.0,2394.836,2553.4949,3451.5464,0.0,2537.1963,0.0,2622.3118,2493.376,2434.4763
imageee47,0.0,2321.7915,2490.9194,3392.8184,0.0,2491.078,0.0,2469.6982,2422.5032,2370.025
imageee4875,0.0,1412.4502,1525.3602,2097.5925,0.0,1522.0854,0.0,1492.2334,1517.9508,1453.2393
imageee2892,0.0,2020.3912,2250.4912,3018.1377,0.0,2218.7886,0.0,2032.0034,2115.9426,2025.2268
imageee890,0.0,3408.3347,3673.0908,4981.78,0.0,3657.0222,0.0,3579.164,3566.6843,3459.0
imageee4523,0.0,2284.6597,2443.9268,3354.892,0.0,2467.9033,0.0,2400.4673,2391.377,2328.9663
imageee4627,0.0,1904.6633,2020.9471,2764.105,0.0,2031.6464,0.0,2083.4648,1978.983,1920.9734
imageee3916,0.0,3699.0513,3981.7085,5408.7627,0.0,3966.4587,0.0,3839.432,3881.3296,3768.7568
imageee1409,0.0,2308.3728,2485.8792,3404.6597,0.0,2460.154,0.0,2376.759,2420.0283,2342.2825
imageee4043,0.0,2483.224,2644.1572,3636.4836,0.0,2621.6611,0.0,2595.5989,2601.8408,2526.8616
imageee2251,0.0,3690.2659,3979.677,5413.6167,0.0,3970.15,0.0,3854.5317,3858.394,3756.652
imageee3489,0.0,1497.2058,1567.842,2141.263,0.0,1587.8815,0.0,1521.9559,1535.3162,1509.6919
imageee233,0.0,3160.3203,3418.1575,4643.1763,0.0,3406.9854,0.0,3337.064,3337.0195,3198.709
imageee4338,0.0,2105.437,2294.657,3096.197,0.0,2295.2278,0.0,2178.2815,2197.9473,2122.4368
imageee141,0.0,2793.9006,3022.069,4067.5593,0.0,3002.135,0.0,3000.1199,2931.8716,2821.2598
imageee4559,0.0,2626.3984,2803.2917,3805.2212,0.0,2800.6702,0.0,2809.2717,2730.3247,2664.0632
imageee2665,0.0,2322.3308,2546.232,3454.0735,0.0,2532.1104,0.0,2321.248,2416.7776,2353.6519
imageee4397,0.0,2474.771,2666.0244,3668.4563,0.0,2670.195,0.0,2627.9246,2601.6865,2524.2478
imageee4538,0.0,3282.8792,3510.184,4801.2314,0.0,3512.6482,0.0,3361.152,3451.637,3342.8354
imageee3817,0.0,2350.1453,2534.2466,3451.1963,0.0,2516.8936,0.0,2471.4905,2471.253,2390.1667
imageee3139,0.0,3172.217,3361.1023,4588.069,0.0,3356.04,0.0,3438.387,3332.7454,3232.6907
imageee4747,0.0,2876.1584,3123.6409,4246.3203,0.0,3098.2737,0.0,3003.9292,3020.1418,2932.0283
imageee3344,0.0,2412.0647,2630.1091,3580.7244,0.0,2621.6956,0.0,2575.131,2518.8645,2465.4827
imageee3328,0.0,1164.376,1238.5116,1664.0973,0.0,1223.2672,0.0,1336.4229,1211.6606,1183.6486
imageee2459,0.0,2895.4353,3153.333,4271.1997,0.0,3073.029,0.0,3045.4133,3062.5654,2986.7844
imageee2668,0.0,3224.263,3437.1765,4655.167,0.0,3424.5051,0.0,3376.4639,3336.297,3262.7026
imageee1604,0.0,2326.312,2480.79,3361.792,0.0,2443.4106,0.0,2409.908,2401.8525,2358.8198
imageee3493,0.0,2849.2793,3090.6985,4230.18,0.0,3089.8857,0.0,2924.938,3019.9548,2909.8633
imageee4920,0.0,1853.2668,1974.3964,2686.5369,0.0,1964.4565,0.0,1990.5175,1924.6458,1898.4404
imageee4456,0.0,2720.5828,2923.2024,3981.4812,0.0,2913.4192,0.0,2935.7698,2850.385,2780.9343
imageee1845,0.0,3352.902,3616.917,4900.5254,0.0,3617.418,0.0,3481.2861,3482.796,3396.952
imageee4155,0.0,3139.9272,3410.0254,4648.3564,0.0,3425.6792,0.0,3271.469,3299.9487,3215.8752
imageee4024,0.0,2461.4856,2633.1665,3573.1274,0.0,2602.3142,0.0,2639.9482,2601.2278,2490.358
imageee2282,0.0,1595.8799,1708.7957,2308.0952,0.0,1686.1757,0.0,1666.9303,1670.6375,1619.8838
imageee1474,0.0,2420.175,2613.696,3524.8335,0.0,2574.1455,0.0,2519.7927,2513.1775,2479.2297
imageee2501,0.0,3891.261,4201.336,5717.6313,0.0,4171.743,0.0,4063.8408,4068.83,3967.0942
imageee271,0.0,2650.9536,2858.3914,3863.2605,0.0,2849.7332,0.0,2775.4827,2741.4539,2665.7678
imageee1421,0.0,2254.9834,2415.8325,3290.0796,0.0,2394.1526,0.0,2330.0532,2351.7896,2299.2185
imageee581,0.0,2246.8909,2446.6636,3303.3286,0.0,2413.0928,0.0,2332.031,2369.8123,2287.7693
imageee1313,0.0,3413.5496,3680.4473,5009.4966,0.0,3672.2239,0.0,3508.2034,3567.3723,3463.607
imageee986,0.0,2631.572,2802.6147,3860.4714,0.0,2811.0347,0.0,2756.204,2751.2244,2660.0024
imageee2696,0.0,3087.7212,3328.8164,4538.2085,0.0,3330.0793,0.0,3220.134,3225.9663,3139.7026
imageee1029,0.0,3019.8765,3245.7883,4441.3887,0.0,3262.255,0.0,3078.4968,3142.0337,3059.7405
imageee619,0.0,3472.6594,3748.6846,5116.271,0.0,3737.7454,0.0,3617.865,3650.2864,3549.0972
imageee4914,0.0,2444.3176,2637.6565,3546.3247,0.0,2635.5742,0.0,2638.9868,2541.5999,2472.9172
imageee4530,0.0,2877.241,3120.4478,4236.69,0.0,3102.5872,0.0,2910.32,3007.0383,2916.9688
imageee404,0.0,3018.941,3255.2551,4445.425,0.0,3234.304,0.0,3143.5105,3159.56,3078.37
imageee3669,0.0,2498.5955,2645.6375,3611.6692,0.0,2629.9807,0.0,2619.5955,2622.9514,2561.997
